/wordpress-plugins-from-oik-plugins/oik-base-plugin/oik-options/oik-options-buttons/oik-button-for-bw_button-shortcode/,,0.77731394767761,200,31396,639,14,10,2,7,83,,,,WP-Super-Cache,0.711,,0.731369,2016-01-10T23:30:34+00:00
/oik-plugins/oik-todo-todo-list/,,0.67746520042419,200,23080,509,15,9,1,0,52,,,,WP-Super-Cache,0.626,,0.641349,2016-01-10T23:30:35+00:00
/wp-content/themes/genesis-oik/images/ui-icons_888888_256x240.png,,0.61205410957336,404,0,0,0,0,0,0,0,,,,,,,0.61205410957336,2016-01-10T23:30:35+00:00
/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/nivo-settings/nivo-slider-transition-effects/,,0.88941597938538,200,32929,636,14,10,1,6,90,,,,WP-Super-Cache,0.837,,0.853349,2016-01-10T23:30:36+00:00
/apis/oik-fields-apis/,,0.95095801353455,200,33250,708,14,9,1,6,104,,,,WP-Super-Cache,0.898,,0.913012,2016-01-10T23:30:37+00:00
/wordpress-themes-oik-plugins/free-themes/,,0.58720707893372,200,21312,428,14,9,2,3,44,,,,WP-Super-Cache,0.536,,0.551847,2016-01-10T23:30:38+00:00
/oik-plugins/third-contact-plugin/,,0.85216307640076,200,22802,506,15,9,1,1,53,,,,WP-Super-Cache,0.797,,0.813167,2016-01-10T23:30:39+00:00
/oik-plugins/oik-workingfeedback-testimonials/,,0.70072507858276,200,25929,532,17,13,1,5,50,,,,WP-Super-Cache,0.647,,0.662843,2016-01-10T23:30:39+00:00
/apple-touch-icon-precomposed.png,,0.47564816474915,404,0,0,0,0,0,0,0,,,,,,,0.47564816474915,2016-01-10T23:30:40+00:00
/oik/oik-changelog/,,0.038879156112671,200,27092,653,14,9,1,2,62,,,,WP-Super-Cache,0.517,,0.038879156112671,2016-01-10T23:30:40+00:00
/wordpress-themes-oik-plugins/bespoke-themes/,,0.55807995796204,200,19100,380,14,9,1,1,43,,,,WP-Super-Cache,0.508,,0.521910,2016-01-10T23:30:41+00:00
/downloads/external-link-warning-jquery/,,0.7025408744812,200,22441,456,14,9,1,1,46,,,,WP-Super-Cache,0.647,,0.663226,2016-01-10T23:30:41+00:00
/oik/oik-donate/,,0.66466784477234,200,26774,588,14,9,1,5,65,,,,WP-Super-Cache,0.608,,0.624296,2016-01-10T23:30:42+00:00
/apis/oik-batchmove-apis/,,0.94463515281677,200,30636,648,14,9,1,6,89,,,,WP-Super-Cache,0.887,,0.902312,2016-01-10T23:30:43+00:00
/2013/12/escaped-shortcodes-unexpectedly-expanded-get_the_excerpt/wp-admin/admin-ajax.php,,0.49148416519165,404,0,0,0,0,0,0,0,,,,,,,0.49148416519165,2016-01-10T23:30:43+00:00
/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/responsive-nivo-slider/,,0.73416185379028,200,31829,608,16,14,1,8,78,,,,WP-Super-Cache,0.682,,0.698085,2016-01-10T23:30:44+00:00
/oik-plugins/oik-rating/,,0.85164403915405,200,22327,494,15,9,1,1,51,,,,WP-Super-Cache,0.798,,0.814681,2016-01-10T23:30:45+00:00
/wordpress-plugins-from-oik-plugins/oik-base-plugin-2/oik-faq/,,0.28093099594116,200,34493,869,15,14,1,5,93,,,,WP-Super-Cache,0.723,,0.28093099594116,2016-01-10T23:30:45+00:00
/wordpress-themes-oik-plugins/premium-themes/,,0.52477097511292,200,18560,369,14,9,1,0,41,,,,WP-Super-Cache,0.477,,0.491386,2016-01-10T23:30:46+00:00
/checkout/,,0.50306105613708,200,18563,351,14,11,1,0,38,,,,,,,0.466389,2016-01-10T23:30:46+00:00
/downloads/us-saltwater-tide-times-and-heights/,,0.58931398391724,200,21997,470,14,9,1,1,46,,,,WP-Super-Cache,0.539,,0.554583,2016-01-10T23:30:47+00:00
/comments/feed/,,0.47685194015503,200,10961,259,11,0,0,0,3,,,,WP-Super-Cache,0.421,,0.440559,2016-01-10T23:30:47+00:00
/oik_api/etag/,,1.1826219558716,200,24900,601,15,9,1,0,61,,,,WP-Super-Cache,1.130,,1.145040,2016-01-10T23:30:48+00:00
/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/nivo-slider-defined-slide-order/,,0.76758003234863,200,34707,673,16,16,1,17,83,,,,WP-Super-Cache,0.710,,0.726144,2016-01-10T23:30:49+00:00
/downloads/do-it-yourself-diy-shortcodes/,,0.55491805076599,200,20910,422,14,9,1,1,43,,,,WP-Super-Cache,0.503,,0.518372,2016-01-10T23:30:50+00:00
